ID,CLASSIFIED,TYPE,SUMMARY,,,,,,,,,,,,
LUCENE-1191,NUG,NUG,If IndexWriter hits OutOfMemoryError it should not commit,,,,,,,,,,,,
LUCENE-1194,NUG,NUG,Add deleteByQuery to IndexWriter,,,,,,,,,,,,
LUCENE-1195,NUG,NUG,Performance improvement for TermInfosReader,,,,,,,,,,,,
LUCENE-1196,BUG,BUG,RAMDirectory reports incorrect EOF on seek,,,,,,,,,,,,
LUCENE-1197,BUG,BUG,IndexWriter can flush too early when flushing by RAM usage,,,,,,,,,,,,
LUCENE-1198,BUG,BUG,Exception in DocumentsWriter.ThreadState.init leads to corruption,,,,,,,,,,,,
LUCENE-1199,BUG,BUG,NullPointerException in IndexModifier.close,,,,,,,,,,,,
LUCENE-1200,BUG,BUG,IndexWriter.addIndexes can deadlock in rare cases,,,,,,,,,,,,
LUCENE-1201,NUG,NUG,Add getIndexCommit method to IndexReader,,,,,,,,,,,,
LUCENE-1202,NUG,BUG,Clover setup currently has some problems,,,,,,,,,,,,
LUCENE-1204,NUG,BUG,IndexWriter.deleteDocuments bug,,,,,,,,,,,,
LUCENE-1208,BUG,BUG,Deadlock case in IndexWriter on exception just before flush,,,,,,,,,,,,
LUCENE-1209,NUG,NUG,If setConfig Config config is called in resetInputs you can turn term vectors off and on by round,,,,,,,,,,,,
LUCENE-1210,BUG,BUG,IndexWriter ConcurrentMergeScheduler deadlock case if starting a merge hits an exception,,,,,,,,,,,,
LUCENE-1211,NUG,BUG,Small speedups to DocumentsWriter s quickSort,,,,,,,,,,,,
LUCENE-1212,NUG,NUG,Basic refactoring of DocumentsWriter,,,,,,,,,,,,
LUCENE-1213,BUG,BUG,MultiFieldQueryParser ignores slop parameter,,,,,,,,,,,,
LUCENE-1214,BUG,BUG,Possible hidden exception on SegmentInfos commit,,,,,,,,,,,,
LUCENE-1217,NUG,NUG,use isBinary cached variable instead of instanceof in Field,,,,,,,,,,,,
LUCENE-1219,NUG,NUG,support array offset length setters for Field with binary data,,,,,,,,,,,,
LUCENE-1222,BUG,BUG,IndexWriter.doAfterFlush not being called when there are no deletions flushed,,,,,,,,,,,,
LUCENE-1223,BUG,BUG,lazy fields don t enforce binary vs string value,,,,,,,,,,,,
LUCENE-1226,BUG,BUG,IndexWriter.addIndexes IndexReader fails to create compound files,,,,,,,,,,,,
LUCENE-1228,BUG,BUG,IndexWriter.commit does not update the index version,,,,,,,,,,,,
LUCENE-1230,NUG,BUG,Source release files missing the .pom.template files,,,,,,,,,,,,
LUCENE-1233,NUG,NUG,Fix Document.getFieldables and others to never return null,,,,,,,,,,,,
LUCENE-1234,NUG,BUG,BoostingTermQuery s BoostingSpanScorer class should be protected instead of package access,,,,,,,,,,,,
LUCENE-1236,NUG,NUG,EdgeNGram documentation improvement,,,,,,,,,,,,
LUCENE-1238,NUG,BUG,intermittent failures of TestTimeLimitedCollector.testTimeoutMultiThreaded in nightly tests,,,,,,,,,,,,
LUCENE-1240,NUG,NUG,TermsFilter reuse TermDocs,,,,,,,,,,,,
LUCENE-1242,NUG,NUG,small speedups to bulk merging,,,,,,,,,,,,
LUCENE-1243,NUG,NUG,A few new benchmark tasks,,,,,,,,,,,,
LUCENE-1244,NUG,NUG,Get rid of another hard coded path,,,,,,,,,,,,
LUCENE-1246,BUG,BUG,Missing a null check in BooleanQuery.toString String,,,,,,,,,,,,
LUCENE-1247,NUG,NUG,Unnecessary assert in org.apache.lucene.index.DocumentsWriterThreadState.trimFields,,,,,,,,,,,,
LUCENE-1249,BUG,BUG,Bugs in org.apache.lucene.index.TermVectorsReader.clone,,,,,,,,,,,,
LUCENE-1250,BUG,BUG,Some equals methods do not check for null argument,,,,,,,,,,,,
LUCENE-1251,BUG,BUG,on disk full during close FSIndexOutput fails to close descriptor,,,,,,,,,,,,
LUCENE-1253,NUG,BUG,LengthFilter and other TokenFilters that skip tokens ignore relative positionIncrement,,,,,,,,,,,,
LUCENE-1254,BUG,BUG,addIndexesNoOptimize should not enforce maxMergeDocs maxMergeSize limit,,,,,,,,,,,,
LUCENE-1255,BUG,BUG,CheckIndex should allow term position -1,,,,,,,,,,,,
LUCENE-1256,NUG,NUG,Changes.html formatting improvements,,,,,,,,,,,,
LUCENE-1257,NUG,NUG,Port to Java5,,,,,,,,,,,,
LUCENE-1260,NUG,NUG,Norm codec strategy in Similarity,,,,,,,,,,,,
LUCENE-1262,BUG,BUG,IndexOutOfBoundsException from FieldsReader after problem reading the index,,,,,,,,,,,,
LUCENE-1266,BUG,BUG,IndexWriter.optimize boolean doWait ignores doWait parameter,,,,,,,,,,,,
LUCENE-1267,NUG,NUG,add numDocs and maxDoc methods to IndexWriter deprecate docCount,,,,,,,,,,,,
LUCENE-1268,NUG,NUG,Changes.html should be visible to users for closed releases,,,,,,,,,,,,
LUCENE-1270,BUG,BUG,After IW.addIndexesNoOptimize IW.close may hang,,,,,,,,,,,,
LUCENE-1272,NUG,NUG,Support for boost factor in MoreLikeThis,,,,,,,,,,,,
LUCENE-1274,NUG,NUG,Expose explicit 2-phase commit in IndexWriter,,,,,,,,,,,,
LUCENE-1276,NUG,BUG,Build file for Highlighter contrib works when run in isolation but not when core dist is run,,,,,,,,,,,,
LUCENE-1277,NUG,BUG,Remove System.out left in SpanHighlighter code,,,,,,,,,,,,
LUCENE-1279,NUG,NUG,RangeQuery and RangeFilter should use collation to check for range inclusion,,,,,,,,,,,,
LUCENE-1280,BUG,BUG,NPE in PhraseQuery.toString String f,,,,,,,,,,,,
LUCENE-1282,NUG,BUG,Sun hotspot compiler bug in 1.6.0 04 05 affects Lucene,,,,,,,,,,,,
LUCENE-1283,NUG,NUG,Factor out ByteSliceWriter from DocumentsWriterFieldData,,,,,,,,,,,,
LUCENE-1285,BUG,BUG,WeightedSpanTermExtractor incorrectly treats the same terms occurring in different query types,,,,,,,,,,,,
LUCENE-1286,NUG,NUG,LargeDocHighlighter - another span highlighter optimized for large documents,,,,,,,,,,,,
LUCENE-1287,NUG,NUG,Allow usage of HyphenationCompoundWordTokenFilter without dictionary,,,,,,,,,,,,
LUCENE-1288,NUG,NUG,Add getVersion method to IndexCommit,,,,,,,,,,,,
LUCENE-1294,NUG,BUG,Jar manifest should not contain user.name of the person building,,,,,,,,,,,,
LUCENE-1295,NUG,NUG,Make retrieveTerms int docNum public in MoreLikeThis,,,,,,,,,,,,
LUCENE-1296,NUG,NUG,Allow use of compact DocIdSet in CachingWrapperFilter,,,,,,,,,,,,
LUCENE-1297,NUG,NUG,Allow other string distance measures in spellchecker,,,,,,,,,,,,
LUCENE-1298,BUG,BUG,MoreLikeThis ignores custom similarity,,,,,,,,,,,,
LUCENE-1299,BUG,BUG,Spell Checker suggestSimilar throws NPE when IndexReader is not null and field is null,,,,,,,,,,,,
LUCENE-1301,NUG,NUG,Refactor DocumentsWriter,,,,,,,,,,,,
LUCENE-1303,BUG,BUG,BoostingTermQuery s explanation should be marked as Match even if the payload part negated or zero ed it,,,,,,,,,,,,
LUCENE-1310,BUG,BUG,Phrase query with term repeated 3 times requires more slop than expected,,,,,,,,,,,,
LUCENE-1311,NUG,NUG,Add ability to open prior commits to IndexReader,,,,,,,,,,,,
LUCENE-1312,BUG,BUG,InstantiatedIndexReader does not implement getFieldNames properly,,,,,,,,,,,,
LUCENE-1314,NUG,NUG,IndexReader.clone,,,,,,,,,,,,
LUCENE-1316,NUG,BUG,Avoidable synchronization bottleneck in MatchAlldocsQuery MatchAllScorer,,,,,,,,,,,,
LUCENE-1318,BUG,BUG,InstantiatedIndexReader.norms called from MultiReader bug,,,,,,,,,,,,
LUCENE-1320,NUG,NUG,ShingleMatrixFilter a three dimensional permutating shingle filter,,,,,,,,,,,,
LUCENE-1321,BUG,BUG,Highlight fragment does not extend to maxDocCharsToAnalyze,,,,,,,,,,,,
LUCENE-1322,NUG,NUG,Remove synchronization in CompoundFileReader,,,,,,,,,,,,
LUCENE-1323,BUG,BUG,MultiReader should make a private copy of the subReaders array,,,,,,,,,,,,
LUCENE-1324,NUG,BUG,TokenFilter should implement reset,,,,,,,,,,,,
LUCENE-1325,NUG,NUG,add IndexCommit.isOptimized method,,,,,,,,,,,,
LUCENE-1326,BUG,BUG,Inflater.end method not always called in FieldsReader,,,,,,,,,,,,
LUCENE-1327,BUG,BUG,TermSpans skipTo doesn t always move forwards,,,,,,,,,,,,
LUCENE-1329,NUG,NUG,Remove synchronization in SegmentReader.isDeleted,,,,,,,,,,,,
LUCENE-1331,BUG,BUG,FSDirectory doesn t detect double-close nor usage after close,,,,,,,,,,,,
LUCENE-1333,NUG,NUG,Token implementation needs improvements,,,,,,,,,,,,
LUCENE-1334,NUG,NUG,Term improvement,,,,,,,,,,,,
LUCENE-1335,NUG,BUG,Correctly handle concurrent calls to addIndexes optimize commit,,,,,,,,,,,,
LUCENE-1339,NUG,NUG,Add IndexReader.acquire and release methods using IndexReader s ref counting,,,,,,,,,,,,
LUCENE-1340,NUG,NUG,Make it posible not to include TF information in index,,,,,,,,,,,,
LUCENE-1341,NUG,NUG,BoostingNearQuery class prototype,,,,,,,,,,,,
LUCENE-1343,NUG,NUG,A replacement for AsciiFoldingFilter that does a more thorough job of removing diacritical marks or non-spacing modifiers.,,,,,,,,,,,,
LUCENE-1344,NUG,NUG,Make the Lucene jar an OSGi bundle,,,,,,,,,,,,
LUCENE-1346,NUG,NUG,replace Vector with ArrayList in Queries,,,,,,,,,,,,
LUCENE-1347,BUG,BUG,IndexWriter.rollback can hang if a previous call hit an exception,,,,,,,,,,,,
LUCENE-1348,NUG,NUG,TestTimeLimitedCollector shuold not fail if the testing machine happens to be slow,,,,,,,,,,,,
LUCENE-1349,NUG,BUG,Mark Fieldable as allowing some changes in 2.x future releases,,,,,,,,,,,,
LUCENE-1351,NUG,NUG,Add some ligatures ff fi fl ft st to ISOLatin1AccentFilter,,,,,,,,,,,,
LUCENE-1353,NUG,NUG,javacc ant task for contrib misc precedence query parser,,,,,,,,,,,,
LUCENE-1354,NUG,NUG,Provide Programmatic Access to CheckIndex,,,,,,,,,,,,
LUCENE-1355,BUG,BUG,Using the WeightedTerms option in the Highlighter can cause fragments to be supressed for indexes with deletes,,,,,,,,,,,,
LUCENE-1356,NUG,NUG,Allow easy extensions of TopDocCollector,,,,,,,,,,,,
LUCENE-1357,BUG,BUG,SpanScorer does not respect ConstantScoreRangeQuery setting,,,,,,,,,,,,
LUCENE-1358,BUG,BUG,Deadlock for some Query objects in the equals method f.ex. PhraseQuery in a concurrent environment,,,,,,,,,,,,
LUCENE-1359,BUG,BUG,FrenchAnalyzer s tokenStream method does not honour the contract of Analyzer,,,,,,,,,,,,
LUCENE-1365,NUG,NUG,deprecate IndexWriter.addIndexes Directory,,,,,,,,,,,,
LUCENE-1366,NUG,NUG,Rename Field.Index.UN TOKENIZED TOKENIZED NO NORMS,,,,,,,,,,,,
LUCENE-1367,NUG,NUG,Add a isDeleted method to IndexCommit,,,,,,,,,,,,
LUCENE-1369,NUG,NUG,Eliminate unnecessary uses of Hashtable and Vector,,,,,,,,,,,,
LUCENE-1370,NUG,NUG,Add ShingleFilter option to output unigrams if no shingles can be generated,,,,,,,,,,,,
LUCENE-1371,NUG,NUG,Add Searcher.search Query int,,,,,,,,,,,,
LUCENE-1374,BUG,BUG,Merging of compressed string Fields may hit NPE,,,,,,,,,,,,
LUCENE-1375,NUG,NUG,add IndexCommit.getTimestamp method,,,,,,,,,,,,
LUCENE-1376,BUG,BUG,sometimes if a BG merge hits an exception optimize will fail to forward the exception,,,,,,,,,,,,
LUCENE-1377,NUG,NUG,Add HTMLStripReader and WordDelimiterFilter from SOLR,,,,,,,,,,,,
LUCENE-1378,NUG,NUG,Remove remaining author references,,,,,,,,,,,,
LUCENE-1379,BUG,BUG,SpanScorer fails when sloppyFreq returns 0,,,,,,,,,,,,
LUCENE-1380,NUG,NUG,Patch for ShingleFilter.enablePositions or PositionFilter,,,,,,,,,,,,
LUCENE-1382,NUG,NUG,Allow storing user data when IndexWriter.commit is called,,,,,,,,,,,,
LUCENE-1383,NUG,BUG,Work around ThreadLocal s leak,,,,,,,,,,,,
LUCENE-1384,BUG,BUG,addIndexesNoOptimize intermittantly throws incorrect segment exists in external directory... exception,,,,,,,,,,,,
LUCENE-1387,NUG,NUG,Add LocalLucene,,,,,,,,,,,,
LUCENE-1388,NUG,NUG,Add init method to CloseableThreadLocal,,,,,,,,,,,,
LUCENE-1389,BUG,BUG,SimpleSpanFragmenter can create very short fragments,,,,,,,,,,,,
LUCENE-1390,NUG,NUG,add ASCIIFoldingFilter and deprecate ISOLatin1AccentFilter,,,,,,,,,,,,
LUCENE-1392,NUG,NUG,Some small javadocs extra import fixes,,,,,,,,,,,,
LUCENE-1393,NUG,BUG,Lucene s nightly Hudson builds don t have svn version in MANIFEST.MF,,,,,,,,,,,,
LUCENE-1394,NUG,BUG,Include all CHANGES.txt under contrib,,,,,,,,,,,,
LUCENE-1395,NUG,NUG,Javadoc mistake in SegmentMerger,,,,,,,,,,,,
LUCENE-1396,NUG,NUG,Improve PhraseQuery.toString,,,,,,,,,,,,
LUCENE-1397,BUG,BUG,When BG merge hits an exception optimize sometimes throws an IOException missing the root cause,,,,,,,,,,,,
LUCENE-1398,NUG,NUG,Add ReverseStringFilter,,,,,,,,,,,,
LUCENE-1400,NUG,NUG,Add Apache RAT Release Audit Tool target to build.xml,,,,,,,,,,,,
LUCENE-1401,NUG,BUG,Deprecation of autoCommit in 2.4 leads to compile problems when autoCommit should be false,,,,,,,,,,,,
LUCENE-1402,NUG,BUG,CheckIndex API changed without backwards compaitibility,,,,,,,,,,,,
LUCENE-1404,BUG,BUG,NPE in NearSpansUnordered.isPayloadAvailable,,,,,,,,,,,,
LUCENE-1405,NUG,NUG,Support for new Resources model in ant 1.7 in Lucene ant task.,,,,,,,,,,,,
LUCENE-1406,NUG,NUG,new Arabic Analyzer Apache license,,,,,,,,,,,,
LUCENE-1407,NUG,NUG,Refactor Searchable to not have RMI Remote dependency,,,,,,,,,,,,
LUCENE-1411,NUG,NUG,Enable IndexWriter to open an arbitrary commit point,,,,,,,,,,,,
LUCENE-1412,BUG,BUG,FileNotFoundException thrown by Directory.copy,,,,,,,,,,,,
LUCENE-1414,NUG,BUG,increase maxmemory for unit tests,,,,,,,,,,,,
LUCENE-1415,BUG,BUG,MultiPhraseQuery has incorrect hashCode implementation - Leads to Solr Cache misses,,,,,,,,,,,,
LUCENE-1416,NUG,BUG,Ant contrib test can fail if there is a space in path to lucene project,,,,,,,,,,,,
LUCENE-1419,NUG,NUG,Expert API to specify indexing chain,,,,,,,,,,,,
LUCENE-1420,NUG,NUG,Similarity.lengthNorm and positionIncrement 0,,,,,,,,,,,,
LUCENE-1421,NUG,NUG,Ability to group search results by field,,,,,,,,,,,,
LUCENE-1422,NUG,NUG,New TokenStream API,,,,,,,,,,,,
LUCENE-1423,BUG,BUG,InstantiatedTermEnum skipTo Term throws ArrayIndexOutOfBoundsException on empty index,,,,,,,,,,,,
LUCENE-1424,NUG,NUG,Change all multi-term querys so that they extend MultiTermQuery and allow for a constant score mode,,,,,,,,,,,,
LUCENE-1425,NUG,NUG,Add ConstantScore highlighting support to SpanScorer,,,,,,,,,,,,
LUCENE-1426,NUG,NUG,Next steps towards flexible indexing,,,,,,,,,,,,
LUCENE-1427,NUG,NUG,QueryWrapperFilter should not do scoring,,,,,,,,,,,,
LUCENE-1428,NUG,BUG,Highlighter dist jar includes memory binary class files,,,,,,,,,,,,
LUCENE-1429,BUG,BUG,close throws incorrect IllegalStateEx after IndexWriter hit an OOME when autoCommit is true,,,,,,,,,,,,
LUCENE-1430,BUG,BUG,IndexReader.open String File may incorrectly throw AlreadyClosedException,,,,,,,,,,,,
LUCENE-1433,NUG,NUG,Changes.html generation improvements,,,,,,,,,,,,
LUCENE-1434,NUG,NUG,IndexableBinaryStringTools convert arbitrary byte sequences into Strings that can be used as index terms and vice versa,,,,,,,,,,,,
LUCENE-1435,NUG,NUG,CollationKeyFilter convert tokens into CollationKeys encoded using IndexableBinaryStringTools,,,,,,,,,,,,
LUCENE-1436,NUG,NUG,Make ReqExclScorer package private and use DocIdSetIterator for excluded part.,,,,,,,,,,,,
LUCENE-1438,BUG,BUG,StandardTokenizer splits host names with hyphens into multiple tokens,,,,,,,,,,,,
LUCENE-1440,NUG,NUG,Add ability to run backwards-compatibility tests automatically,,,,,,,,,,,,
LUCENE-1441,BUG,BUG,KeywordTokenizer does not set start end offset of the Token it produces,,,,,,,,,,,,
LUCENE-1442,BUG,BUG,NOT ANALYZED fields can double-count offsets,,,,,,,,,,,,
LUCENE-1443,NUG,NUG,Performance improvement in OpenBitSetDISI.inPlaceAnd,,,,,,,,,,,,
LUCENE-1444,NUG,BUG,Broken javadocs- site docs links,,,,,,,,,,,,
LUCENE-1445,NUG,BUG,include junit JAR in source dist,,,,,,,,,,,,
LUCENE-1446,NUG,NUG,Run test-tag in nightly build,,,,,,,,,,,,
LUCENE-1447,NUG,NUG,Improve payload error handling reporting,,,,,,,,,,,,
LUCENE-1448,NUG,BUG,add getFinalOffset to TokenStream,,,,,,,,,,,,
LUCENE-1449,BUG,BUG,IndexDeletionPolicy.delete behaves incorrectly when deleting latest generation,,,,,,,,,,,,
LUCENE-1450,BUG,BUG,RangeQuery RangeFilter used with collation seek to lowerTerm using compareTo,,,,,,,,,,,,
LUCENE-1451,BUG,BUG,Can t create NIOFSDirectory w o setting a system property,,,,,,,,,,,,
LUCENE-1452,BUG,BUG,Binary field content lost during optimize,,,,,,,,,,,,
LUCENE-1453,BUG,BUG,When reopen returns a new IndexReader both IndexReaders may now control the lifecycle of the underlying Directory which is managed by reference counting,,,,,,,,,,,,
LUCENE-1455,BUG,BUG,org.apache.lucene.ant.HtmlDocument creates a FileInputStream in its constructor that it doesn t close,,,,,,,,,,,,
LUCENE-1456,BUG,BUG,FieldInfo omitTerms bug,,,,,,,,,,,,
LUCENE-1457,BUG,BUG,There are a few binary search implmentations in lucene that suffer from a now well known overflow bug,,,,,,,,,,,,
LUCENE-1458,NUG,NUG,Further steps towards flexible indexing,,,,,,,,,,,,
LUCENE-1459,BUG,BUG,CachingWrapperFilter crashes if you call both bits and getDocIdSet,,,,,,,,,,,,
LUCENE-1460,NUG,NUG,Change all contrib TokenStreams Filters to use the new TokenStream API,,,,,,,,,,,,
LUCENE-1461,NUG,NUG,Cached filter for a single term field,,,,,,,,,,,,
LUCENE-1462,BUG,BUG,Instantiated IndexWriter discrepanies,,,,,,,,,,,,
LUCENE-1464,BUG,BUG,FSDirectory.getDirectory always creates index path,,,,,,,,,,,,
LUCENE-1465,BUG,BUG,NearSpansOrdered.getPayload does not return the payload from the minimum match span,,,,,,,,,,,,
LUCENE-1466,NUG,NUG,CharFilter - normalize characters before tokenizer,,,,,,,,,,,,
LUCENE-1467,NUG,NUG,Consolidate Solr s and Lucene s OpenBitSet classes,,,,,,,,,,,,
LUCENE-1468,BUG,BUG,FSDirectory.list is inconsistent,,,,,,,,,,,,
LUCENE-1469,NUG,NUG,isValid should be invoked after analyze rather than before it so it can validate the output of analyze,,,,,,,,,,,,
LUCENE-1470,NUG,NUG,Add TrieRangeFilter to contrib,,,,,,,,,,,,
LUCENE-1472,NUG,NUG,DateTools.stringToDate can cause lock contention under load,,,,,,,,,,,,
LUCENE-1474,BUG,BUG,Incorrect SegmentInfo.delCount when IndexReader.flush is used,,,,,,,,,,,,
LUCENE-1478,NUG,NUG,Missing possibility to supply custom FieldParser when sorting search results,,,,,,,,,,,,
LUCENE-1479,BUG,BUG,TrecDocMaker skips over documents when Date is missing from documents,,,,,,,,,,,,
LUCENE-1480,NUG,NUG,Wrap messages output with a check of InfoStream null,,,,,,,,,,,,
LUCENE-1481,NUG,BUG,Sort and SortField does not have equals and hashCode,,,,,,,,,,,,
LUCENE-1483,NUG,NUG,Change IndexSearcher multisegment searches to search each individual segment using a single HitCollector,,,,,,,,,,,,
LUCENE-1484,NUG,NUG,Remove SegmentReader.document synchronization,,,,,,,,,,,,
LUCENE-1487,NUG,NUG,FieldCacheTermsFilter,,,,,,,,,,,,
LUCENE-1488,NUG,NUG,multilingual analyzer based on icu,,,,,,,,,,,,
LUCENE-1490,BUG,BUG,CJKTokenizer convert HALFWIDTH AND FULLWIDTH FORMS wrong,,,,,,,,,,,,
LUCENE-1491,BUG,BUG,EdgeNGramTokenFilter stops on tokens smaller then minimum gram size.,,,,,,,,,,,,
LUCENE-1492,NUG,NUG,Allow readOnly OpenReader task,,,,,,,,,,,,
LUCENE-1493,NUG,NUG,Enable setting hits queue size in Search Task in contrib benchmark,,,,,,,,,,,,
LUCENE-1494,NUG,NUG,masking field of span for cross searching across multiple fields many-to-one style,,,,,,,,,,,,
LUCENE-1495,NUG,NUG,Allow TaskSequence to run for certain time,,,,,,,,,,,,
LUCENE-1497,NUG,NUG,Minor changes to SimpleHTMLFormatter,,,,,,,,,,,,
LUCENE-1499,NUG,NUG,Minor refactoring to IndexFileNameFilter,,,,,,,,,,,,
LUCENE-1500,BUG,BUG,Highlighter throws StringIndexOutOfBoundsException,,,,,,,,,,,,
LUCENE-1502,BUG,BUG,CharArraySet behaves inconsistently in add Object and contains Object,,,,,,,,,,,,
LUCENE-1503,NUG,NUG,refactor spatial contrib Filter Query classes,,,,,,,,,,,,
LUCENE-1504,NUG,NUG,Contrib-Spatial should use DocSet API rather then deprecated BitSet API,,,,,,,,,,,,
LUCENE-1505,NUG,NUG,Change contrib spatial to use trie s NumericUtils and remove NumberUtils,,,,,,,,,,,,
LUCENE-1506,NUG,NUG,Adding FilteredDocIdSet and FilteredDocIdSetIterator,,,,,,,,,,,,
LUCENE-1507,NUG,NUG,adding EmptyDocIdSet Iterator,,,,,,,,,,,,
LUCENE-1508,NUG,NUG,CartesianTierPlotter fieldPrefix should be configurable,,,,,,,,,,,,
LUCENE-1509,BUG,BUG,IndexCommit.getFileNames should not return dups,,,,,,,,,,,,
LUCENE-1510,BUG,BUG,InstantiatedIndexReader throws NullPointerException in norms when used with a MultiReader,,,,,,,,,,,,
LUCENE-1512,NUG,NUG,Incorporate GeoHash in contrib spatial,,,,,,,,,,,,
LUCENE-1514,BUG,NUG,ShingleMatrixFilter eaily throws StackOverFlow as the complexity of a matrix grows,,,,,,,,,,,,
LUCENE-1516,NUG,NUG,Integrate IndexReader with IndexWriter,,,,,,,,,,,,
LUCENE-1517,NUG,NUG,Change superclass of TrieRangeQuery,,,,,,,,,,,,
LUCENE-1519,BUG,BUG,Change Primitive Data Types from int to long in class SegmentMerger.java,,,,,,,,,,,,
LUCENE-1520,BUG,BUG,OOM erros with CheckIndex with indexes containg a lot of fields with norms,,,,,,,,,,,,
LUCENE-1521,BUG,BUG, fdx size mismatch exception in StoredFieldsWriter.closeDocStore when closing index with 500M documents,,,,,,,,,,,,
LUCENE-1522,NUG,NUG,another highlighter,,,,,,,,,,,,
LUCENE-1523,NUG,NUG,isOpen needs to be accessible by subclasses of Directory,,,,,,,,,,,,
LUCENE-1525,NUG,BUG,Missing dependencies in two generated maven pom files,,,,,,,,,,,,
LUCENE-1527,BUG,BUG,Benchmark deletes.alg fails,,,,,,,,,,,,
LUCENE-1528,NUG,NUG,Add support for Ideographic Space to the queryparser - also know as fullwith space and wide-space,,,,,,,,,,,,
LUCENE-1529,NUG,NUG,back-compat tests ant test-tag should test JAR drop-in-ability,,,,,,,,,,,,
LUCENE-1530,NUG,NUG,Support inclusive exclusive for TrieRangeQuery -Filter remove default trie variant setters getters,,,,,,,,,,,,
LUCENE-1531,NUG,NUG,contrib xml-query-parser BoostingTermQuery support,,,,,,,,,,,,
LUCENE-1535,NUG,NUG,Make tests using java.util.Random reproducible on failure,,,,,,,,,,,,
LUCENE-1536,NUG,NUG,if a filter can support random access API we should use it,,,,,,,,,,,,
LUCENE-1538,NUG,BUG,ValueSourceQuery hits synchronization bottleneck in IndexReader.isDeleted,,,,,,,,,,,,
LUCENE-1539,NUG,NUG,Improve Benchmark,,,,,,,,,,,,
LUCENE-1540,NUG,NUG,Improvements to contrib.benchmark for TREC collections,,,,,,,,,,,,
LUCENE-1542,BUG,BUG,Lucene can incorrectly set the position of tokens that start a field with positonInc 0.,,,,,,,,,,,,
LUCENE-1543,NUG,NUG,Field specified norms in MatchAllDocumentsScorer,,,,,,,,,,,,
LUCENE-1544,BUG,BUG,Deadlock IndexWriter.addIndexes IndexReader,,,,,,,,,,,,
LUCENE-1545,BUG,BUG,Standard analyzer does not correctly tokenize combining character U 0364 COMBINING LATIN SMALL LETTRE E,,,,,,,,,,,,
LUCENE-1546,NUG,NUG,Add IndexReader.flush commitUserData,,,,,,,,,,,,
LUCENE-1547,BUG,BUG,Rare thread hazard in IndexWriter.commit,,,,,,,,,,,,
LUCENE-1548,BUG,BUG,LevenshteinDistance code normalization is incorrect,,,,,,,,,,,,
LUCENE-1549,NUG,NUG,Strengthen CheckIndex a bit,,,,,,,,,,,,
LUCENE-1550,NUG,NUG,Add N-Gram String Matching for Spell Checking,,,,,,,,,,,,
LUCENE-1551,NUG,NUG,Add reopen IndexCommit methods to IndexReader,,,,,,,,,,,,
LUCENE-1552,BUG,BUG,IndexWriter.addIndexes IndexReader readers doesn t correctly handle exception success flag.,,,,,,,,,,,,
LUCENE-1553,BUG,BUG,ConcurrentScheduleManager.addMyself has wrong inted,,,,,,,,,,,,
LUCENE-1554,BUG,BUG,Problem with IndexWriter.mergeFinish,,,,,,,,,,,,
LUCENE-1556,BUG,BUG,some valid email address characters not correctly recognized,,,,,,,,,,,,
LUCENE-1558,NUG,NUG,Make IndexReader Searcher ctors readOnly true by default,,,,,,,,,,,,
LUCENE-1561,NUG,NUG,Maybe rename Field.omitTf and strengthen the javadocs,,,,,,,,,,,,
LUCENE-1563,NUG,NUG,Add example test case for surround query language,,,,,,,,,,,,
LUCENE-1564,BUG,BUG,Field.setValue ... doesn t properly handle switching between byte and other types,,,,,,,,,,,,
LUCENE-1566,BUG,BUG,Large Lucene index can hit false OOM due to Sun JRE issue,,,,,,,,,,,,
LUCENE-1567,NUG,NUG,New flexible query parser,,,,,,,,,,,,
LUCENE-1568,BUG,BUG,Fix for NPE s in Spatial Lucene for searching bounding box only,,,,,,,,,,,,
LUCENE-1569,BUG,BUG,IndexReader.clone can leave files open,,,,,,,,,,,,
LUCENE-1571,BUG,BUG,DistanceFilter problem with deleted documents,,,,,,,,,,,,
LUCENE-1573,NUG,BUG,IndexWriter does not do the right thing when a Thread is interrupt d,,,,,,,,,,,,
LUCENE-1575,NUG,NUG,Refactoring Lucene collectors HitCollector and extensions,,,,,,,,,,,,
LUCENE-1576,BUG,BUG,Brazilian Analyzer doesn t remove stopwords when uppercase is given,,,,,,,,,,,,
LUCENE-1578,NUG,NUG,InstantiatedIndex supports non-optimized IndexReaders,,,,,,,,,,,,
LUCENE-1579,NUG,BUG,Cloned SegmentReaders fail to share FieldCache entries,,,,,,,,,,,,
LUCENE-1582,NUG,NUG,Make TrieRange completely independent from Document Field with TokenStream of prefix encoded values,,,,,,,,,,,,
LUCENE-1583,BUG,BUG,SpanOrQuery skipTo doesn t always move forwards,,,,,,,,,,,,
LUCENE-1584,NUG,NUG,Callback for intercepting merging segments in IndexWriter,,,,,,,,,,,,
LUCENE-1585,NUG,NUG,Allow to control how payloads are merged,,,,,,,,,,,,
LUCENE-1586,NUG,NUG,add IndexReader.getUniqueTermCount,,,,,,,,,,,,
LUCENE-1587,BUG,BUG,RangeQuery equals method does not compare collator property fully,,,,,,,,,,,,
LUCENE-1588,NUG,NUG,Update Spatial Lucene sort to use FieldComparatorSource,,,,,,,,,,,,
LUCENE-1590,NUG,BUG,Stored-only fields automatically enable norms and tf when added to document,,,,,,,,,,,,
